28.19,522.12,23.88,0
28.19,522.31,23.88,1
28.19,521.81,23.94,2
28.19,522.00,23.94,3
28.19,521.81,23.94,4
28.19,521.62,24.00,5
28.19,521.94,24.00,5
28.19,521.69,24.00,6
28.19,521.81,24.00,7
28.19,522.12,23.94,8
28.19,522.00,23.94,9
28.19,522.25,23.94,10
28.19,522.38,23.94,10
28.19,521.94,23.94,11
28.19,522.62,23.94,12
28.19,523.00,23.88,13
28.19,522.12,23.94,14
28.19,522.50,23.94,15
